# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	783060	784193	+	MPDKNC_00841	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009A86E4F
contig_1	cds	785085	785900	-	MPDKNC_00842	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2FF9F
contig_1	cds	786039	786578	+	MPDKNC_00843	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE203BF
contig_1	cds	786565	787038	+	MPDKNC_00844	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE30CA9
contig_1	cds	787068	787604	+	MPDKNC_00845	335.0	6.1e-116	1.0	0.983	0.944	UniRef:UniRef90_UPI00345C6DFE
contig_1	cds	787660	787878	+	MPDKNC_00846	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE39418
contig_1	cds	787900	788076	+	MPDKNC_00847	68.9	2.8e-14	0.966	0.824	0.571	UniRef:UniRef90_A0A9D1ZKY0
contig_1	cds	788086	788388	+	MPDKNC_00848	147.0	6.5e-44	0.980	0.867	0.694	UniRef:UniRef90_A0A1I4R6J9
contig_1	cds	788519	788680	+	MPDKNC_00849	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE38D4D
contig_1	cds	789079	789948	-	MPDKNC_00850	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2875A
contig_1	cds	790071	790742	+	MPDKNC_00851	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2A272
contig_1	cds	790842	791264	+	MPDKNC_00852	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE27C1D
contig_1	cds	791275	792072	+	MPDKNC_00853	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1A780
contig_1	cds	792178	792435	-	MPDKNC_00854	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE20F8F
contig_1	cds	792612	793196	+	MPDKNC_00855	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE36DEC
contig_1	cds	793214	794047	-	MPDKNC_00856	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FE8917
contig_1	cds	794265	794483	-	MPDKNC_00857	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE30C5F
contig_1	cds	794438	794596	-	MPDKNC_00858	-	-	-	-	-	-
contig_1	cds	794635	795819	-	MPDKNC_00859	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1CFCC
contig_1	cds	795988	796959	-	MPDKNC_00860	637.0	8.2e-231	1.0	1.0	0.981	UniRef:UniRef90_UPI0009A6F44F
contig_1	cds	797062	797379	+	MPDKNC_00861	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0030806D18
contig_1	cds	797446	797595	+	MPDKNC_00862	-	-	-	-	-	-
contig_1	cds	798078	798563	+	MPDKNC_00863	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE39207
contig_1	cds	798560	799240	+	MPDKNC_00864	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1E871
contig_1	cds	799502	799996	-	MPDKNC_00865	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE20897
contig_1	cds	800100	800375	-	MPDKNC_00866	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0012F0F1F8
contig_1	cds	800389	800676	-	MPDKNC_00867	166.0	1.4e-51	1.0	0.913	0.979	UniRef:UniRef90_A0A0J5SD85
contig_1	cds	800895	801455	+	MPDKNC_00868	356.0	3.4e-124	1.0	0.979	0.930	UniRef:UniRef90_A0A0M0G530
contig_1	cds	801442	802356	+	MPDKNC_00869	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE16EA4
contig_1	cds	802310	802822	+	MPDKNC_00870	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE25412
contig_1	cds	802850	803176	-	MPDKNC_00871	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2C49E
contig_1	cds	803356	803592	-	MPDKNC_00872	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE37C1D
contig_1	cds	803960	805339	+	MPDKNC_00873	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE363F5
contig_1	cds	805392	805937	-	MPDKNC_00874	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2CC29
contig_1	cds	806057	806848	+	MPDKNC_00875	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE31160
contig_1	cds	806933	807748	+	MPDKNC_00876	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1C9CE
contig_1	cds	808192	810375	-	MPDKNC_00877	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE39C60
contig_1	cds	810504	811139	-	MPDKNC_00878	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1FCF0
contig_1	cds	811167	812351	-	MPDKNC_00879	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2C1C0
contig_1	cds	813390	814289	+	MPDKNC_00880	-	-	-	-	-	NCBIFam:NF012167.0
contig_1	cds	814333	815181	+	MPDKNC_00881	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1FF7B
contig_1	cds	815424	816458	+	MPDKNC_00882	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0G5V9
contig_1	cds	816586	816840	-	MPDKNC_00883	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0G667
contig_1	cds	816864	817415	-	MPDKNC_00884	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0G4Z0
contig_1	cds	817464	818483	-	MPDKNC_00885	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0G4Z9
contig_1	cds	818736	819116	+	MPDKNC_00886	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0G549
contig_1	cds	819064	819324	+	MPDKNC_00887	-	-	-	-	-	-
contig_1	cds	819305	820540	+	MPDKNC_00888	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2A6B9
contig_1	cds	820568	820702	-	MPDKNC_00889	-	-	-	-	-	-
contig_1	cds	821001	821972	+	MPDKNC_00890	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1940B
contig_1	cds	822325	824082	+	MPDKNC_00891	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2BE15
contig_1	cds	824156	824842	+	MPDKNC_00892	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2ADD5
contig_1	cds	824835	824981	+	MPDKNC_00893	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A161TII1
contig_1	cds	825003	826508	+	MPDKNC_00894	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE164BA
contig_1	cds	826505	827662	+	MPDKNC_00895	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3368E
contig_1	cds	827677	827913	+	MPDKNC_00896	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0G5T7
contig_1	cds	827910	829097	+	MPDKNC_00897	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE16B3E
contig_1	cds	829258	830109	+	MPDKNC_00898	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1DD86
contig_1	cds	830197	830439	+	MPDKNC_00899	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009A69C02
contig_1	cds	830507	831058	+	MPDKNC_00900	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE250B7
contig_1	cds	831364	832734	+	MPDKNC_00901	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE17BF7
contig_1	cds	832735	833796	+	MPDKNC_00902	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2F90B
contig_1	cds	833857	834225	-	MPDKNC_00903	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F3239E
contig_1	cds	834448	834753	-	MPDKNC_00904	-	-	-	-	-	-
contig_1	cds	834707	835513	-	MPDKNC_00905	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1CF56
contig_1	cds	835516	835947	-	MPDKNC_00906	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE391B5
contig_1	cds	836018	836398	-	MPDKNC_00907	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2D451
contig_1	cds	836487	836804	-	MPDKNC_00908	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0007005B64
contig_1	cds	836962	837984	-	MPDKNC_00909	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2543C
contig_1	cds	837977	838510	-	MPDKNC_00910	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2F5A7
contig_1	cds	838721	838894	+	MPDKNC_00911	102.0	1.3e-27	0.895	1.0	1.0	UniRef:UniRef90_UPI001EE1E674
contig_1	cds	838991	839518	-	MPDKNC_00912	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE249B6
contig_1	cds	839618	840067	-	MPDKNC_00913	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00064E7000
contig_1	cds	840192	840344	+	MPDKNC_00914	-	-	-	-	-	-
contig_1	cds	840341	840550	+	MPDKNC_00915	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE28F1D
contig_1	cds	840614	841774	+	MPDKNC_00916	657.0	3.4e-237	0.883	1.0	0.991	UniRef:UniRef90_A0A165L740
contig_1	cds	841838	842944	+	MPDKNC_00917	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RX11
contig_1	cds	842937	844598	+	MPDKNC_00918	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE32A5F
contig_1	cds	844613	845440	+	MPDKNC_00919	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RUA6
contig_1	cds	845505	847175	+	MPDKNC_00920	1034.0	0.0	1.0	0.995	0.959	UniRef:UniRef90_A0A161TIG7
contig_1	cds	847178	847951	+	MPDKNC_00921	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F71714
contig_1	cds	848095	849849	+	MPDKNC_00922	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE24312
contig_1	cds	849984	850469	+	MPDKNC_00923	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE19367
contig_1	cds	850620	850859	+	MPDKNC_00924	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1AB8D
contig_1	cds	851252	851719	+	MPDKNC_00925	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2212F
contig_1	cds	851917	852006	+	MPDKNC_00926	-	-	-	-	-	-
contig_1	cds	852042	852458	+	MPDKNC_00927	204.0	2.0e-65	1.0	0.852	0.674	UniRef:UniRef90_UPI0027EC85B7
contig_1	cds	852602	853312	+	MPDKNC_00928	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2CAE6
contig_1	cds	853420	854025	+	MPDKNC_00929	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE36020
contig_1	cds	854728	855105	+	MPDKNC_00930	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE36830
contig_1	cds	855309	855707	+	MPDKNC_00931	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3853B
contig_1	cds	855776	856231	+	MPDKNC_00932	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE170B1
contig_1	cds	856432	856911	+	MPDKNC_00933	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE381CC
contig_1	cds	857104	857520	+	MPDKNC_00934	284.0	7.1e-97	1.0	0.821	0.993	UniRef:UniRef90_UPI0020426B48
contig_1	cds	857974	858396	+	MPDKNC_00935	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE223AF
contig_1	cds	858438	859013	+	MPDKNC_00936	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE30F4C
contig_1	cds	859119	859463	+	MPDKNC_00937	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE21FAD
contig_1	cds	859520	859693	-	MPDKNC_00938	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1B07D
contig_1	cds	859715	860104	-	MPDKNC_00939	138.0	6.0e-40	0.946	1.0	0.541	UniRef:UniRef90_UPI00190D782A
contig_1	cds	860104	861021	-	MPDKNC_00940	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2C0F6
contig_1	cds	860993	861658	-	MPDKNC_00941	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2B770
contig_1	cds	861770	862123	-	MPDKNC_00942	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE21820
contig_1	cds	862662	863333	+	MPDKNC_00943	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE21C5E
contig_1	cds	863466	863936	+	MPDKNC_00944	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2271A
contig_1	cds	863995	864549	-	MPDKNC_00945	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE236EC
contig_1	cds	864768	865625	+	MPDKNC_00946	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE28C17
contig_1	cds	866073	866354	+	MPDKNC_00947	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2FD69
contig_1	cds	866367	868217	+	MPDKNC_00948	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00235984E3
contig_1	cds	868226	868663	+	MPDKNC_00949	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE297A5
contig_1	cds	869874	870656	+	MPDKNC_00950	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE28AC0
contig_1	cds	870732	871037	+	MPDKNC_00951	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5SJJ3
contig_1	cds	871118	871879	+	MPDKNC_00952	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2B62C
contig_1	cds	872432	873079	-	MPDKNC_00953	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1677E
contig_1	cds	873476	874348	+	MPDKNC_00954	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE267E8
contig_1	cds	874787	876805	+	MPDKNC_00955	1297.0	0.0	0.999	1.0	0.996	UniRef:UniRef90_UPI00279EC0FA
contig_1	cds	876805	877476	+	MPDKNC_00956	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE321F2
contig_1	cds	878052	879314	+	MPDKNC_00957	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1E595
contig_1	cds	879351	879767	-	MPDKNC_00958	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1944A
contig_1	cds	879897	881270	-	MPDKNC_00959	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00255823DA
contig_1	cds	881831	882250	-	MPDKNC_00960	286.0	3.1e-98	0.986	1.0	0.978	UniRef:UniRef90_UPI0027A151B2
contig_1	cds	882291	883046	-	MPDKNC_00961	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1AC21
contig_1	cds	883207	884433	+	MPDKNC_00962	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1F954
contig_1	cds	885159	885665	+	MPDKNC_00963	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE25882
contig_1	cds	885691	885879	+	MPDKNC_00964	-	-	-	-	-	-
contig_1	cds	885823	886083	-	MPDKNC_00965	172.0	3.1e-54	1.0	0.851	0.988	UniRef:UniRef90_UPI001EE18ED2
contig_1	cds	886080	886229	-	MPDKNC_00966	-	-	-	-	-	-
contig_1	cds	886460	886864	-	MPDKNC_00967	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI003080DEE7
contig_1	cds	886886	887443	-	MPDKNC_00968	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1822D
contig_1	cds	887566	888009	-	MPDKNC_00969	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE312CC
contig_1	cds	888091	888996	+	MPDKNC_00970	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE37A13
contig_1	cds	888993	889148	+	MPDKNC_00971	-	-	-	-	-	-
contig_1	cds	889145	889579	+	MPDKNC_00972	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2977B
contig_1	cds	889641	889883	-	MPDKNC_00973	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1E633
contig_1	cds	889947	890570	-	MPDKNC_00974	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE22FEE
contig_1	cds	890800	891150	-	MPDKNC_00975	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1D642
contig_1	cds	891291	892064	+	MPDKNC_00976	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE172B3
contig_1	cds	892094	893089	+	MPDKNC_00977	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2D12C
contig_1	cds	893237	893746	+	MPDKNC_00978	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00235A2B3E
contig_1	cds	893802	894350	+	MPDKNC_00979	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE30B8F
contig_1	cds	894421	895356	-	MPDKNC_00980	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE23271
contig_1	cds	895658	896173	-	MPDKNC_00981	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2AC88
contig_1	cds	896313	898157	-	MPDKNC_00982	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1A664
contig_1	cds	898154	898834	-	MPDKNC_00983	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009A7741C
contig_1	cds	899019	899450	-	MPDKNC_00984	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009A567BF
contig_1	cds	899599	899775	+	MPDKNC_00985	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1A314
contig_1	cds	899835	900170	+	MPDKNC_00986	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2530B
contig_1	cds	900292	900627	+	MPDKNC_00987	205.0	9.1e-67	1.0	1.0	0.982	UniRef:UniRef90_A0A0M0G5J0
contig_1	cds	900751	900987	+	MPDKNC_00988	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE38A52
contig_1	cds	901104	901772	-	MPDKNC_00989	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1F3C2
contig_1	cds	901916	902347	+	MPDKNC_00990	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE33D4C
contig_1	cds	902475	902849	-	MPDKNC_00991	227.0	8.1e-75	1.0	0.886	0.952	UniRef:UniRef90_A0A0M0G5U0
contig_1	cds	903058	903300	+	MPDKNC_00992	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE16B13
contig_1	cds	903677	904024	-	MPDKNC_00993	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1C4DE
contig_1	cds	904044	904337	-	MPDKNC_00994	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RUL8
contig_1	cds	904451	904672	-	MPDKNC_00995	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RYP8
contig_1	cds	904683	905159	-	MPDKNC_00996	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE29244
contig_1	cds	905299	905709	-	MPDKNC_00997	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F98938
contig_1	cds	905947	906645	+	MPDKNC_00998	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE34830
contig_1	cds	906677	907333	-	MPDKNC_00999	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2D46F
contig_1	cds	907355	908092	-	MPDKNC_01000	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F3EB98
contig_1	cds	908109	908261	-	MPDKNC_01001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5V1S8
contig_1	cds	908424	909080	+	MPDKNC_01002	366.0	4.4e-127	1.0	0.973	0.977	UniRef:UniRef90_A0A0J5T239
contig_1	cds	909112	909600	+	MPDKNC_01003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE20407
contig_1	cds	909693	910412	+	MPDKNC_01004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A161TIC1
contig_1	cds	910381	912822	+	MPDKNC_01005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE327AB
contig_1	cds	912960	913919	+	MPDKNC_01006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F2E0C6
contig_1	cds	913894	914673	+	MPDKNC_01007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2174D
contig_1	cds	914675	915451	+	MPDKNC_01008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI002359A1C1
contig_1	cds	915628	919605	+	MPDKNC_01009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE18798
contig_1	cds	919598	920656	+	MPDKNC_01010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE246BB
contig_1	cds	920653	922092	+	MPDKNC_01011	939.0	0.0	1.0	1.0	0.985	UniRef:UniRef90_A0A165L3S4
contig_1	cds	922106	923023	+	MPDKNC_01012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B1A8248
contig_1	cds	923013	924065	+	MPDKNC_01013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3A224
contig_1	cds	924031	925254	+	MPDKNC_01014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE337E2
contig_1	cds	925309	926754	-	MPDKNC_01015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1ED22
contig_1	cds	926953	927933	+	MPDKNC_01016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE30064
contig_1	cds	928100	928789	+	MPDKNC_01017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00069DB4F1
contig_1	cds	928806	929435	+	MPDKNC_01018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5SCW6
contig_1	cds	929432	930187	+	MPDKNC_01019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000A8241FD
contig_1	cds	930206	931129	+	MPDKNC_01020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5SIL4
contig_1	cds	931145	932047	+	MPDKNC_01021	598.0	2.5e-216	1.0	0.997	0.997	UniRef:UniRef90_A0A163LSX9
contig_1	cds	932062	933090	+	MPDKNC_01022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000AFF5B54
contig_1	cds	933151	933414	+	MPDKNC_01023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5VCH1
contig_1	cds	933488	933967	+	MPDKNC_01024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE16F76
contig_1	cds	933939	935390	+	MPDKNC_01025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE18BBD
contig_1	cds	935374	943482	+	MPDKNC_01026	5295.0	0.0	0.997	1.0	0.983	UniRef:UniRef90_A0A161TAY6
contig_1	cds	943497	944669	+	MPDKNC_01027	787.0	5.6e-288	1.0	0.997	0.987	UniRef:UniRef90_A0A165L3M2
contig_1	cds	944659	947856	+	MPDKNC_01028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3918D
contig_1	cds	947942	948394	-	MPDKNC_01029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE32605
contig_1	cds	948570	949004	-	MPDKNC_01030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FF6FEC
contig_1	cds	949210	949548	+	MPDKNC_01031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F69F63
contig_1	cds	949692	949799	+	MPDKNC_01032	-	-	-	-	-	-
contig_1	cds	949885	950301	+	MPDKNC_01033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F7D64B
contig_1	cds	950305	950886	+	MPDKNC_01034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FE5441
contig_1	cds	951061	951741	+	MPDKNC_01035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2972A
contig_1	cds	951895	952761	+	MPDKNC_01036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE365FA
contig_1	cds	952850	953056	+	MPDKNC_01037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2AA41
contig_1	cds	953111	953359	+	MPDKNC_01038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE24EF1
contig_1	cds	953688	955097	+	MPDKNC_01039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1A040
contig_1	cds	955300	955866	+	MPDKNC_01040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2CE5F
contig_1	cds	955889	956575	+	MPDKNC_01041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE37E67
contig_1	cds	956572	957981	+	MPDKNC_01042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1E06B
contig_1	cds	958127	958282	+	MPDKNC_01043	-	-	-	-	-	-
contig_1	cds	958511	959338	-	MPDKNC_01044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE19982
contig_1	cds	959466	960089	+	MPDKNC_01045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001C4440FD
contig_1	cds	960133	960549	-	MPDKNC_01046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1EB7D
contig_1	cds	960742	961020	+	MPDKNC_01047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3228F
contig_1	cds	961196	961930	+	MPDKNC_01048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE221A4
contig_1	cds	961927	962934	+	MPDKNC_01049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1DD4B
contig_1	cds	962949	963293	+	MPDKNC_01050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2C460
contig_1	cds	963353	963664	+	MPDKNC_01051	184.0	6.2e-59	1.0	1.0	0.961	UniRef:UniRef90_A0A5D4RUJ0
contig_1	cds	963780	963986	-	MPDKNC_01052	44.7	1.7e-04	0.912	0.873	0.516	UniRef:UniRef90_A0A5A9E3J1
contig_1	cds	963998	964699	-	MPDKNC_01053	-	-	-	-	-	-
contig_1	cds	964721	965170	-	MPDKNC_01054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2D618
contig_1	cds	965597	966799	-	MPDKNC_01055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE28BE4
contig_1	cds	966818	967642	-	MPDKNC_01056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE31B37
